#k-distance frequency[THz]
0.59267872 11.65523348
0.59531749 11.66014735
0.59795626 11.66542849
0.60059500 11.67113014
0.60323377 11.67730506
0.60587254 11.68400425
0.60851128 11.69127551
0.61115005 11.69916221
0.61378882 11.70770206
0.61642756 11.71692622
0.61906633 11.72685853
0.62170509 11.73751525
0.62434384 11.74890493
0.62698261 11.76102886
0.62962137 11.77388164
0.63226012 11.78745225
0.63489889 11.80172518
0.63753765 11.81668180
0.64017640 11.83230173
0.64281517 11.84856418
0.64545393 11.86544909
0.64809268 11.88293806
0.65073144 11.90101503
0.65337021 11.91966653
0.65600896 11.93888166
0.65864772 11.95865166
0.66128647 11.97896918
0.66392524 11.99982733
0.66656400 12.02121844
0.66920275 12.04313269
0.67184152 12.06555675
0.67448028 12.08847228
0.67711903 12.11185471
0.67975779 12.13567192
0.68239656 12.15988337
0.68503531 12.18443925
0.68767407 12.20928007
0.69031284 12.23433640
0.69295159 12.25952904
0.69559035 12.28476930
0.69822912 12.30995970
0.70086787 12.33499482
0.70350663 12.35976231
0.70614540 12.38414416
0.70878415 12.40801804
0.71142291 12.43125869
0.71406168 12.45373943
0.71670042 12.47533366
0.71933919 12.49591630
0.72197796 12.51536528
0.72461670 12.53356289
0.72725547 12.55039713
0.72989424 12.56576287
0.73253298 12.57956301
0.73517175 12.59170948
0.73781052 12.60212413
0.74044926 12.61073953
0.74308803 12.61749957
0.74572680 12.62236009
0.74836554 12.62528923
0.75100431 12.62626776

0.00000000 14.27884764
0.00247427 14.27884764
0.00494854 14.27884764
0.00742281 14.27884764
0.00989707 14.27884764
0.01237134 14.27884764
0.01484561 14.27884764
0.01731988 14.27884764
0.01731988 14.27884764
0.01993553 14.27723677
0.02255117 14.27240875
0.02516682 14.26437737
0.02778250 14.25316554
0.03039814 14.23880519
0.03301379 14.22133712
0.03562944 14.20081084
0.03824508 14.17728433
0.04086073 14.15082383
0.04347641 14.12150352
0.04609205 14.08940519
0.04870770 14.05461797
0.05132335 14.01723791
0.05393899 13.97736761
0.05655464 13.93511586
0.05917032 13.89059719
0.06178596 13.84393151
0.06440161 13.79524369
0.06701726 13.74466321
0.06963290 13.69232373
0.07224855 13.63836282
0.07486423 13.58292165
0.07747987 13.52614472
0.08009552 13.46817968
0.08271117 13.40917724
0.08532681 13.34929110
0.08794246 13.28867800
0.09055814 13.22749789
0.09317378 13.16591417
0.09578943 13.10409406
0.09840507 13.04220908
0.10102072 12.98043561
0.10363637 12.91895558
0.10625201 12.85795716
0.10886769 12.79763551
0.11148334 12.73819341
0.11409898 12.67984178
0.11671463 12.62279978
0.11933028 12.56729441
0.12194592 12.51355934
0.12456160 12.46183245
0.12717725 12.41235201
0.12979289 12.36535080
0.13240854 12.32104827
0.13502419 12.27964055
0.13763983 12.24128905
0.14025551 12.20610896
0.14287116 12.17415937
0.14548680 12.14543737
0.14810245 12.11987783
0.15071810 12.09735949
0.15333374 12.07771641
0.15594942 12.06075287
0.15856507 12.04625881
0.16118071 12.03402397
0.16379636 12.02384908
0.16641201 12.01555388
0.16902765 12.00898228
0.17164333 12.00400522
0.17425898 12.00052200
0.17687462 11.99846076
0.17949027 11.99777846
0.17949027 11.99777846
0.18196454 11.99777846
0.18443881 11.99777846
0.18691308 11.99777846
0.18938734 11.99777846
0.19186161 11.99777846
0.19433588 11.99777846
0.19681015 11.99777846
0.19681015 11.99777846
0.19942580 11.99846076
0.20204144 12.00052200
0.20465709 12.00400522
0.20727277 12.00898228
0.20988841 12.01555388
0.21250406 12.02384908
0.21511971 12.03402397
0.21773535 12.04625881
0.22035100 12.06075287
0.22296668 12.07771641
0.22558232 12.09735949
0.22819797 12.11987783
0.23081362 12.14543737
0.23342926 12.17415937
0.23604491 12.20610896
0.23866059 12.24128905
0.24127623 12.27964055
0.24389188 12.32104827
0.24650753 12.36535080
0.24912317 12.41235201
0.25173882 12.46183245
0.25435450 12.51355934
0.25697014 12.56729441
0.25958579 12.62279978
0.26220144 12.67984178
0.26481708 12.73819341
0.26743273 12.79763551
0.27004841 12.85795716
0.27266405 12.91895558
0.27527970 12.98043561
0.27789535 13.04220908
0.28051099 13.10409406
0.28312664 13.16591417
0.28574228 13.22749789
0.28835796 13.28867800
0.29097361 13.34929110
0.29358925 13.40917724
0.29620490 13.46817968
0.29882055 13.52614472
0.30143619 13.58292165
0.30405187 13.63836282
0.30666752 13.69232373
0.30928316 13.74466321
0.31189881 13.79524369
0.31451446 13.84393151
0.31713010 13.89059719
0.31974578 13.93511586
0.32236143 13.97736761
0.32497707 14.01723791
0.32759272 14.05461797
0.33020837 14.08940519
0.33282401 14.12150352
0.33543969 14.15082383
0.33805534 14.17728433
0.34067098 14.20081084
0.34328663 14.22133712
0.34590228 14.23880519
0.34851792 14.25316554
0.35113360 14.26437737
0.35374925 14.27240875
0.35636489 14.27723677
0.35898054 14.27884764
0.35898054 14.27884764
0.36161931 14.27720819
0.36425805 14.27229459
0.36689682 14.26412113
0.36953559 14.25271153
0.37217433 14.23809886
0.37481310 14.22032539
0.37745187 14.19944240
0.38009061 14.17550992
0.38272938 14.14859652
0.38536815 14.11877899
0.38800689 14.08614196
0.39064566 14.05077757
0.39328443 14.01278506
0.39592317 13.97227033
0.39856194 13.92934552
0.40120071 13.88412848
0.40383945 13.83674231
0.40647822 13.78731488
0.40911699 13.73597828
0.41175573 13.68286835
0.41439450 13.62812415
0.41703327 13.57188746
0.41967201 13.51430233
0.42231078 13.45551460
0.42494955 13.39567147
0.42758829 13.33492114
0.43022706 13.27341238
0.43286583 13.21129426
0.43550457 13.14871584
0.43814334 13.08582595
0.44078211 13.02277292
0.44342085 12.95970445
0.44605962 12.89676739
0.44869839 12.83410759
0.45133713 12.77186974
0.45397590 12.71019706
0.45661464 12.64923113
0.45925341 12.58911143
0.46189218 12.52997493
0.46453092 12.47195551
0.46716969 12.41518319
0.46980846 12.35978336
0.47244720 12.30587574
0.47508597 12.25357341
0.47772474 12.20298168
0.48036348 12.15419703
0.48300225 12.10730616
0.48564102 12.06238515
0.48827976 12.01949893
0.49091853 11.97870102
0.49355730 11.94003357
0.49619604 11.90352776
0.49883481 11.86920458
0.50147358 11.83707579
0.50411232 11.80714513
0.50675109 11.77940961
0.50938986 11.75386079
0.51202860 11.73048605
0.51466737 11.70926960
0.51730614 11.69019341
0.51994488 11.67323805
0.52258365 11.65838481
0.52522242 11.64564151
0.52786116 11.63833994
0.53049993 11.63451963
0.53313870 11.63084313
0.53577744 11.62726329
0.53841621 11.62376136
0.54105498 11.62032786
0.54369372 11.61696192
0.54633249 11.61399681
0.54633249 11.61399681
0.54880676 11.61399681
0.55128102 11.61399681
0.55375529 11.61399681
0.55622956 11.61399681
0.55870383 11.61399681
0.56117810 11.61399681
0.56365237 11.61399681
0.56365237 11.61399681
0.56629114 11.61696192
0.56892988 11.62032786
0.57156865 11.62376136
0.57420742 11.62726329
0.57684616 11.63084313
0.57948493 11.63451963
0.58212370 11.63833994
0.58476244 11.64564151
0.58740121 11.65838481
0.59003998 11.67323805
0.59267872 11.69019341
0.59531749 11.70926960
0.59795626 11.73048605
0.60059500 11.75386079
0.60323377 11.77940961
0.60587254 11.80714513
0.60851128 11.83707579
0.61115005 11.86920458
0.61378882 11.90352776
0.61642756 11.94003357
0.61906633 11.97870102
0.62170509 12.01949893
0.62434384 12.06238515
0.62698261 12.10730616
0.62962137 12.15419703
0.63226012 12.20298168
0.63489889 12.25357341
0.63753765 12.30587574
0.64017640 12.35978336
0.64281517 12.41518319
0.64545393 12.47195551
0.64809268 12.52997493
0.65073144 12.58911143
0.65337021 12.64923113
0.65600896 12.71019706
0.65864772 12.77186974
0.66128647 12.83410759
0.66392524 12.89676739
0.66656400 12.95970445
0.66920275 13.02277292
0.67184152 13.08582595
0.67448028 13.14871584
0.67711903 13.21129426
0.67975779 13.27341238
0.68239656 13.33492114
0.68503531 13.39567147
0.68767407 13.45551460
0.69031284 13.51430233
0.69295159 13.57188746
0.69559035 13.62812415
0.69822912 13.68286835
0.70086787 13.73597828
0.70350663 13.78731488
0.70614540 13.83674231
0.70878415 13.88412848
0.71142291 13.92934552
0.71406168 13.97227033
0.71670042 14.01278506
0.71933919 14.05077757
0.72197796 14.08614196
0.72461670 14.11877899
0.72725547 14.14859652
0.72989424 14.17550992
0.73253298 14.19944240
0.73517175 14.22032539
0.73781052 14.23809886
0.74044926 14.25271153
0.74308803 14.26412113
0.74572680 14.27229459
0.74836554 14.27720819
0.75100431 14.27884764

