#k-distance eigenvalue[eV]
1.56877099 20.04512975
1.63413645 20.09772975
1.69950192 20.35222975
1.76486738 20.41082975
1.76486738 20.41082975
1.83279716 20.35702975
1.90072696 20.15602975
1.96865674 19.82392975
2.03658652 19.56072975
2.10451632 19.28802975
2.17244610 19.30822975
2.24037588 19.10082975
2.30830568 19.12222975
2.37623546 19.04662975
2.44416523 19.13052975
2.51209503 19.03562975
2.58002481 18.84122975
2.64795459 18.61032975
2.71588439 18.53612975
2.78381417 18.51542975

0.00000000 18.72022975
0.07353615 18.71092975
0.14707228 18.92672975
0.22060842 19.31152975
0.29414457 19.77012975
0.36768070 19.91782975
0.44121685 19.76102975
0.51475300 19.86892975
0.58828913 19.75272975
0.58828913 19.75272975
0.65365459 19.85092975
0.71902002 19.76402975
0.78438549 19.68312975
0.84975095 19.86942975
0.91511641 20.07492975
0.98048188 19.88102975
1.04584734 19.45282975
1.11121277 19.47892975
1.17657824 19.77852975
1.24194370 20.03062975
1.30730916 20.03372975
1.37267463 19.73612975
1.43804009 19.73312975
1.50340556 20.02572975
1.56877099 20.21942975
1.63413645 20.21412975
1.69950192 20.46492975
1.76486738 20.49202975
1.76486738 20.49202975
1.83279716 20.47812975
1.90072696 20.22662975
1.96865674 20.06492975
2.03658652 19.67662975
2.10451632 19.51332975
2.17244610 19.31982975
2.24037588 19.44642975
2.30830568 19.19182975
2.37623546 19.21932975
2.44416523 19.17792975
2.51209503 19.25312975
2.58002481 19.15412975
2.64795459 19.03022975
2.71588439 18.84212975
2.78381417 18.72022975

0.00000000 18.81832975
0.07353615 19.19582975
0.14707228 19.33772975
0.22060842 19.72132975
0.29414457 19.99532975
0.36768070 19.96312975
0.44121685 19.87492975
0.51475300 19.93852975
0.58828913 20.08152975
0.58828913 20.08152975
0.65365459 19.90612975
0.71902002 20.15802975
0.78438549 20.19722975
0.84975095 20.24242975
0.91511641 20.34232975
0.98048188 20.21662975
1.04584734 19.97262975
1.11121277 20.11152975
1.17657824 19.83502975
1.24194370 20.10792975
1.30730916 20.21902975
1.37267463 20.02542975
1.43804009 19.91542975
1.50340556 20.24342975
1.56877099 20.29002975
1.63413645 20.39282975
1.69950192 20.53192975
1.76486738 20.52722975
1.76486738 20.52722975
1.83279716 20.54892975
1.90072696 20.44152975
1.96865674 20.08902975
2.03658652 19.82262975
2.10451632 19.58682975
2.17244610 19.47882975
2.24037588 19.48002975
2.30830568 19.47592975
2.37623546 19.29482975
2.44416523 19.32562975
2.51209503 19.39382975
2.58002481 19.33342975
2.64795459 19.09242975
2.71588439 18.86892975
2.78381417 18.81832975

0.00000000 19.35782975
0.07353615 19.32312975
0.14707228 19.34782975
0.22060842 19.84442975
0.29414457 20.23652975
0.36768070 20.05832975
0.44121685 19.95852975
0.51475300 19.97872975
0.58828913 20.08152975
0.58828913 20.08152975
0.65365459 20.03232975
0.71902002 20.38152975
0.78438549 20.68812975
0.84975095 20.66822975
0.91511641 20.38382975
0.98048188 20.44762975
1.04584734 20.61442975
1.11121277 20.31362975
1.17657824 20.01392975
1.24194370 20.19652975
1.30730916 20.23812975
1.37267463 20.35262975
1.43804009 20.51842975
1.50340556 20.38082975
1.56877099 20.49682975
1.63413645 20.58982975
1.69950192 20.61562975
1.76486738 20.53942975
1.76486738 20.53942975
1.83279716 20.60212975
1.90072696 20.54672975
1.96865674 20.31492975
2.03658652 19.83812975
2.10451632 19.67032975
2.17244610 19.53262975
2.24037588 19.67352975
2.30830568 19.54602975
2.37623546 19.46902975
2.44416523 19.44472975
2.51209503 19.52772975
2.58002481 19.39202975
2.64795459 19.28892975
2.71588439 19.32322975
2.78381417 19.35782975

0.00000000 19.53982975
0.07353615 19.53712975
0.14707228 19.91292975
0.22060842 20.11652975
0.29414457 20.42622975
0.36768070 20.45092975
0.44121685 20.01842975
0.51475300 20.09902975
0.58828913 20.39192975
0.58828913 20.39192975
0.65365459 20.33462975
0.71902002 20.42432975
0.78438549 20.71002975
0.84975095 20.71922975
0.91511641 20.69132975
0.98048188 20.51032975
1.04584734 20.72962975
1.11121277 20.50042975
1.17657824 20.29272975
1.24194370 20.34482975
1.30730916 20.43712975
1.37267463 20.59392975
1.43804009 20.55662975
1.50340556 20.41292975
1.56877099 20.66952975
1.63413645 20.62542975
1.69950192 20.62472975
1.76486738 20.53982975
1.76486738 20.53982975
1.83279716 20.80132975
1.90072696 20.64182975
1.96865674 20.34802975
2.03658652 19.97262975
2.10451632 19.97532975
2.17244610 19.95752975
2.24037588 19.87022975
2.30830568 19.97742975
2.37623546 19.95392975
2.44416523 19.78612975
2.51209503 19.94562975
2.58002481 19.73122975
2.64795459 19.61902975
2.71588439 19.55992975
2.78381417 19.53982975

0.00000000 20.07512975
0.07353615 19.96822975
0.14707228 20.14792975
0.22060842 20.41832975
0.29414457 20.68952975
0.36768070 20.63142975
0.44121685 20.87652975
0.51475300 20.64112975
0.58828913 20.39192975
0.58828913 20.39192975
0.65365459 20.64312975
0.71902002 20.92962975
0.78438549 20.92012975
0.84975095 20.95042975
0.91511641 20.81182975
0.98048188 20.77462975
1.04584734 20.88022975
1.11121277 20.95772975
1.17657824 20.75242975
1.24194370 20.42962975
1.30730916 20.54292975
1.37267463 20.76242975
1.43804009 20.62112975
1.50340556 20.64402975
1.56877099 20.72702975
1.63413645 20.88272975
1.69950192 20.85012975
1.76486738 20.77112975
1.76486738 20.77112975
1.83279716 20.95442975
1.90072696 20.86262975
1.96865674 20.77492975
2.03658652 20.52782975
2.10451632 20.30992975
2.17244610 20.24832975
2.24037588 20.04182975
2.30830568 20.23292975
2.37623546 20.14302975
2.44416523 20.04042975
2.51209503 20.09522975
2.58002481 19.87012975
2.64795459 19.89182975
2.71588439 20.02412975
2.78381417 20.07512975

0.00000000 20.11182975
0.07353615 20.26372975
0.14707228 20.38522975
0.22060842 20.47842975
0.29414457 20.92782975
0.36768070 20.99342975
0.44121685 21.11952975
0.51475300 20.77152975
0.58828913 20.40822975
0.58828913 20.40822975
0.65365459 20.67642975
0.71902002 21.20182975
0.78438549 21.41712975
0.84975095 21.15512975
0.91511641 20.99342975
0.98048188 20.85142975
1.04584734 20.92372975
1.11121277 21.11722975
1.17657824 20.97622975
1.24194370 20.70532975
1.30730916 20.70362975
1.37267463 20.86492975
1.43804009 20.63662975
1.50340556 20.68212975
1.56877099 20.86162975
1.63413645 21.00152975
1.69950192 20.98072975
1.76486738 20.77122975
1.76486738 20.77122975
1.83279716 20.97682975
1.90072696 21.03392975
1.96865674 20.90972975
2.03658652 20.81632975
2.10451632 20.46082975
2.17244610 20.46352975
2.24037588 20.26392975
2.30830568 20.36872975
2.37623546 20.33092975
2.44416523 20.16072975
2.51209503 20.12492975
2.58002481 20.45482975
2.64795459 20.33612975
2.71588439 20.16082975
2.78381417 20.11182975

0.00000000 20.52372975
0.07353615 20.54332975
0.14707228 20.52082975
0.22060842 20.75392975
0.29414457 20.93472975
0.36768070 21.24862975
0.44121685 21.33022975
0.51475300 21.32752975
0.58828913 21.32152975
0.58828913 21.32152975
0.65365459 21.31752975
0.71902002 21.25782975
0.78438549 21.47182975
0.84975095 21.63482975
0.91511641 21.37272975
0.98048188 21.34832975
1.04584734 21.16662975
1.11121277 21.28562975
1.17657824 21.13842975
1.24194370 21.10822975
1.30730916 21.08512975
1.37267463 20.91932975
1.43804009 21.04852975
1.50340556 20.93352975
1.56877099 20.92802975
1.63413645 21.05312975
1.69950192 21.08472975
1.76486738 20.98182975
1.76486738 20.98182975
1.83279716 21.02192975
1.90072696 21.20072975
1.96865674 21.14062975
2.03658652 21.21892975
2.10451632 20.90742975
2.17244610 20.50792975
2.24037588 20.63142975
2.30830568 20.53562975
2.37623546 20.39922975
2.44416523 20.35702975
2.51209503 20.24952975
2.58002481 20.58512975
2.64795459 20.52172975
2.71588439 20.46322975
2.78381417 20.52372975

0.00000000 20.65902975
0.07353615 20.62312975
0.14707228 20.57382975
0.22060842 21.05012975
0.29414457 21.05812975
0.36768070 21.45862975
0.44121685 21.33042975
0.51475300 21.38372975
0.58828913 21.32362975
0.58828913 21.32362975
0.65365459 21.42702975
0.71902002 21.68042975
0.78438549 21.92412975
0.84975095 21.93972975
0.91511641 21.85812975
0.98048188 21.43492975
1.04584734 21.36002975
1.11121277 21.35232975
1.17657824 21.36592975
1.24194370 21.34882975
1.30730916 21.15762975
1.37267463 21.11462975
1.43804009 21.08042975
1.50340556 20.99962975
1.56877099 21.02172975
1.63413645 21.14752975
1.69950192 21.16422975
1.76486738 20.98192975
1.76486738 20.98192975
1.83279716 21.07802975
1.90072696 21.25022975
1.96865674 21.43142975
2.03658652 21.28572975
2.10451632 21.03152975
2.17244610 20.66642975
2.24037588 20.73052975
2.30830568 20.59782975
2.37623546 20.71862975
2.44416523 20.52612975
2.51209503 20.43002975
2.58002481 20.70802975
2.64795459 20.70062975
2.71588439 20.70802975
2.78381417 20.65902975

0.00000000 20.74072975
0.07353615 20.92052975
0.14707228 21.14702975
0.22060842 21.17992975
0.29414457 21.18092975
0.36768070 21.47752975
0.44121685 21.67512975
0.51475300 21.79992975
0.58828913 21.89982975
0.58828913 21.89982975
0.65365459 21.82712975
0.71902002 21.71192975
0.78438549 21.93392975
0.84975095 22.08372975
0.91511641 22.08012975
0.98048188 22.10832975
1.04584734 21.82322975
1.11121277 21.59332975
1.17657824 21.64532975
1.24194370 21.43162975
1.30730916 21.26922975
1.37267463 21.15172975
1.43804009 21.16842975
1.50340556 21.37212975
1.56877099 21.27322975
1.63413645 21.38252975
1.69950192 21.20822975
1.76486738 21.17102975
1.76486738 21.17102975
1.83279716 21.18642975
1.90072696 21.36122975
1.96865674 21.49532975
2.03658652 21.40162975
2.10451632 21.13542975
2.17244610 20.94582975
2.24037588 20.93542975
2.30830568 21.00372975
2.37623546 21.00492975
2.44416523 20.84102975
2.51209503 20.61172975
2.58002481 20.77062975
2.64795459 20.98722975
2.71588439 20.82392975
2.78381417 20.74072975

0.00000000 20.82122975
0.07353615 21.00412975
0.14707228 21.16542975
0.22060842 21.25432975
0.29414457 21.46772975
0.36768070 21.75212975
0.44121685 21.93572975
0.51475300 21.94672975
0.58828913 21.89982975
0.58828913 21.89982975
0.65365459 21.86762975
0.71902002 21.89752975
0.78438549 22.00712975
0.84975095 22.30092975
0.91511641 22.34082975
0.98048188 22.16122975
1.04584734 21.91192975
1.11121277 21.72262975
1.17657824 21.71832975
1.24194370 21.53132975
1.30730916 21.33292975
1.37267463 21.30652975
1.43804009 21.47132975
1.50340556 21.39692975
1.56877099 21.51842975
1.63413645 21.49892975
1.69950192 21.35802975
1.76486738 21.19432975
1.76486738 21.19432975
1.83279716 21.31272975
1.90072696 21.53262975
1.96865674 21.65792975
2.03658652 21.67322975
2.10451632 21.42612975
2.17244610 21.20402975
2.24037588 21.05722975
2.30830568 21.18272975
2.37623546 21.15852975
2.44416523 21.00502975
2.51209503 21.02082975
2.58002481 20.93072975
2.64795459 20.99022975
2.71588439 20.89762975
2.78381417 20.82122975

0.00000000 21.10432975
0.07353615 21.17242975
0.14707228 21.44432975
0.22060842 21.34972975
0.29414457 21.54842975
0.36768070 21.98732975
0.44121685 21.99662975
0.51475300 22.21112975
0.58828913 22.19112975
0.58828913 22.19112975
0.65365459 22.18812975
0.71902002 22.09522975
0.78438549 22.10442975
0.84975095 22.38782975
0.91511641 22.51842975
0.98048188 22.34392975
1.04584734 22.18902975
1.11121277 21.85562975
1.17657824 21.77802975
1.24194370 21.64362975
1.30730916 21.55202975
1.37267463 21.41582975
1.43804009 21.57652975
1.50340556 21.62362975
1.56877099 21.54692975
1.63413645 21.60332975
1.69950192 21.39882975
1.76486738 21.36582975
1.76486738 21.36582975
1.83279716 21.39162975
1.90072696 21.59752975
1.96865674 21.67872975
2.03658652 21.80072975
2.10451632 21.97692975
2.17244610 21.79122975
2.24037588 21.61242975
2.30830568 21.46542975
2.37623546 21.19922975
2.44416523 21.02152975
2.51209503 21.10442975
2.58002481 21.22902975
2.64795459 21.40182975
2.71588439 21.22682975
2.78381417 21.10432975

0.00000000 21.49232975
0.07353615 21.42932975
0.14707228 21.45552975
0.22060842 21.47372975
0.29414457 21.55352975
0.36768070 22.06862975
0.44121685 22.13402975
0.51475300 22.30402975
0.58828913 22.30592975
0.58828913 22.30592975
0.65365459 22.45102975
0.71902002 22.38772975
0.78438549 22.14642975
0.84975095 22.44522975
0.91511641 22.61752975
0.98048188 22.49572975
1.04584734 22.20812975
1.11121277 21.97962975
1.17657824 21.87302975
1.24194370 21.84042975
1.30730916 21.61892975
1.37267463 21.57872975
1.43804009 21.58742975
1.50340556 21.71702975
1.56877099 21.61202975
1.63413645 21.64942975
1.69950192 21.40772975
1.76486738 21.40822975
1.76486738 21.40822975
1.83279716 21.41832975
1.90072696 21.75352975
1.96865674 21.94242975
2.03658652 22.01192975
2.10451632 22.05822975
2.17244610 22.04862975
2.24037588 21.83172975
2.30830568 21.59082975
2.37623546 21.36532975
2.44416523 21.13002975
2.51209503 21.15752975
2.58002481 21.29922975
2.64795459 21.40632975
2.71588439 21.45362975
2.78381417 21.49232975

0.00000000 21.56542975
0.07353615 21.45562975
0.14707228 21.72362975
0.22060842 21.70992975
0.29414457 21.80182975
0.36768070 22.21012975
0.44121685 22.43932975
0.51475300 22.53872975
0.58828913 22.78732975
0.58828913 22.78732975
0.65365459 22.75362975
0.71902002 22.85682975
0.78438549 23.08302975
0.84975095 22.81392975
0.91511641 22.79312975
0.98048188 22.59252975
1.04584734 22.30802975
1.11121277 21.98312975
1.17657824 21.92322975
1.24194370 21.89472975
1.30730916 21.90832975
1.37267463 21.88892975
1.43804009 21.88892975
1.50340556 21.89842975
1.56877099 21.73332975
1.63413645 21.72182975
1.69950192 21.54032975
1.76486738 21.50802975
1.76486738 21.50802975
1.83279716 21.62302975
1.90072696 21.75712975
1.96865674 21.97302975
2.03658652 22.08242975
2.10451632 22.15122975
2.17244610 22.25742975
2.24037588 22.03312975
2.30830568 21.89102975
2.37623546 21.69452975
2.44416523 21.31242975
2.51209503 21.25502975
2.58002481 21.42282975
2.64795459 21.64422975
2.71588439 21.65432975
2.78381417 21.56542975

0.00000000 22.08182975
0.07353615 22.28642975
0.14707228 21.84302975
0.22060842 21.84242975
0.29414457 22.13002975
0.36768070 22.23992975
0.44121685 22.73982975
0.51475300 22.74872975
0.58828913 22.78742975
0.58828913 22.78742975
0.65365459 22.87002975
0.71902002 22.92392975
0.78438549 23.14882975
0.84975095 22.92952975
0.91511641 22.84462975
0.98048188 22.77852975
1.04584734 22.40052975
1.11121277 22.06222975
1.17657824 22.06012975
1.24194370 22.01432975
1.30730916 21.93372975
1.37267463 21.94972975
1.43804009 22.01802975
1.50340556 22.04182975
1.56877099 22.21162975
1.63413645 21.93402975
1.69950192 21.57122975
1.76486738 21.50812975
1.76486738 21.50812975
1.83279716 21.68622975
1.90072696 21.88632975
1.96865674 22.13222975
2.03658652 22.11022975
2.10451632 22.36122975
2.17244610 22.36662975
2.24037588 22.34982975
2.30830568 22.07492975
2.37623546 21.81572975
2.44416523 21.76442975
2.51209503 21.64262975
2.58002481 21.81562975
2.64795459 21.79432975
2.71588439 21.95572975
2.78381417 22.08182975

0.00000000 22.32212975
0.07353615 22.36682975
0.14707228 22.03502975
0.22060842 21.91342975
0.29414457 22.42612975
0.36768070 22.31262975
0.44121685 23.04052975
0.51475300 23.12772975
0.58828913 23.19432975
0.58828913 23.19432975
0.65365459 22.91322975
0.71902002 23.09482975
0.78438549 23.21052975
0.84975095 23.29462975
0.91511641 23.08172975
0.98048188 22.83102975
1.04584734 22.49862975
1.11121277 22.34662975
1.17657824 22.17152975
1.24194370 22.11532975
1.30730916 22.16722975
1.37267463 22.23492975
1.43804009 22.13862975
1.50340556 22.07432975
1.56877099 22.25392975
1.63413645 22.01872975
1.69950192 21.73132975
1.76486738 21.54302975
1.76486738 21.54302975
1.83279716 21.69252975
1.90072696 21.92732975
1.96865674 22.16382975
2.03658652 22.40742975
2.10451632 22.60862975
2.17244610 22.71412975
2.24037588 22.47942975
2.30830568 22.36972975
2.37623546 22.01602975
2.44416523 21.78482975
2.51209503 21.75812975
2.58002481 21.83202975
2.64795459 21.81792975
2.71588439 22.17082975
2.78381417 22.32212975

0.00000000 22.80382975
0.07353615 22.40452975
0.14707228 22.40832975
0.22060842 22.77302975
0.29414457 22.55812975
0.36768070 22.88842975
0.44121685 23.22442975
0.51475300 23.49662975
0.58828913 23.34522975
0.58828913 23.34522975
0.65365459 23.19772975
0.71902002 23.24772975
0.78438549 23.24012975
0.84975095 23.40862975
0.91511641 23.12462975
0.98048188 22.89672975
1.04584734 22.56542975
1.11121277 22.41042975
1.17657824 22.22172975
1.24194370 22.31742975
1.30730916 22.31322975
1.37267463 22.27222975
1.43804009 22.29092975
1.50340556 22.46602975
1.56877099 22.36172975
1.63413645 22.07422975
1.69950192 21.87932975
1.76486738 21.54332975
1.76486738 21.54332975
1.83279716 21.78732975
1.90072696 22.11542975
1.96865674 22.29572975
2.03658652 22.49772975
2.10451632 22.76572975
2.17244610 22.88682975
2.24037588 22.71242975
2.30830568 22.37522975
2.37623546 22.11682975
2.44416523 22.12652975
2.51209503 21.87102975
2.58002481 21.97842975
2.64795459 22.42902975
2.71588439 22.61782975
2.78381417 22.80382975

0.00000000 22.92412975
0.07353615 22.62252975
0.14707228 22.73082975
0.22060842 22.96422975
0.29414457 22.78252975
0.36768070 22.93392975
0.44121685 23.45252975
0.51475300 23.53122975
0.58828913 23.34522975
0.58828913 23.34522975
0.65365459 23.62892975
0.71902002 23.49252975
0.78438549 23.47102975
0.84975095 23.45592975
0.91511641 23.19192975
0.98048188 22.90882975
1.04584734 22.63222975
1.11121277 22.55072975
1.17657824 22.33252975
1.24194370 22.42112975
1.30730916 22.64792975
1.37267463 22.49062975
1.43804009 22.35832975
1.50340556 22.53302975
1.56877099 22.46692975
1.63413645 22.13322975
1.69950192 21.87962975
1.76486738 21.59062975
1.76486738 21.59062975
1.83279716 21.98002975
1.90072696 22.27372975
1.96865674 22.43032975
2.03658652 22.78582975
2.10451632 22.94712975
2.17244610 22.95502975
2.24037588 22.84042975
2.30830568 22.59892975
2.37623546 22.42242975
2.44416523 22.39892975
2.51209503 22.42722975
2.58002481 22.14492975
2.64795459 22.65182975
2.71588439 22.79562975
2.78381417 22.92412975

0.00000000 22.98732975
0.07353615 22.94132975
0.14707228 22.97162975
0.22060842 22.96422975
0.29414457 23.16472975
0.36768070 23.19672975
0.44121685 23.54262975
0.51475300 23.79682975
0.58828913 23.84732975
0.58828913 23.84732975
0.65365459 23.91862975
0.71902002 23.83242975
0.78438549 23.70232975
0.84975095 23.53412975
0.91511641 23.32542975
0.98048188 23.01592975
1.04584734 22.86782975
1.11121277 22.71462975
1.17657824 22.48632975
1.24194370 22.54122975
1.30730916 22.66412975
1.37267463 22.80192975
1.43804009 22.80412975
1.50340556 22.79392975
