#k-distance eigenvalue[eV]
1.51716669 18.00848839
1.57909186 18.46048839
1.64101703 18.79548839
1.70294221 19.21528839
1.76486738 19.63778839
1.76486738 19.63778839
1.81849616 19.22298839
1.87212494 18.95658839
1.92575372 18.73498839
1.97938250 18.36748839
2.03301128 18.12838839
2.08664006 17.95468839
2.14026884 17.84408839
2.19389762 17.60738839
2.24752640 17.47788839
2.30115516 17.38938839
2.35478394 17.35808839
2.40841272 17.40528839
2.46204149 17.32678839
2.51567027 17.13918839
2.56929905 16.99098839
2.62292783 16.87358839
2.67655661 16.75988839
2.73018539 16.71098839
2.78381417 16.71178839

0.00000000 16.75758839
0.03096259 16.73118839
0.06192517 16.86028839
0.09288776 16.91588839
0.12385035 17.00358839
0.15481293 17.14508839
0.18577552 17.25038839
0.21673811 17.32488839
0.24770069 17.39028839
0.27866328 17.41748839
0.30962587 17.39038839
0.34058845 17.43218839
0.37155104 17.52678839
0.40251363 17.67168839
0.43347621 17.82468839
0.46443878 17.96098839
0.49540137 18.04478839
0.52636395 18.05148839
0.55732654 17.98928839
0.58828913 18.09768839
0.58828913 18.09768839
0.65021430 18.04418839
0.71213947 17.89338839
0.77406465 17.53758839
0.83598982 17.25928839
0.89791496 17.27828839
0.95984013 17.60908839
1.02176530 17.74548839
1.08369048 17.71028839
1.14561565 17.79168839
1.20754082 17.82058839
1.26946600 17.78788839
1.33139117 17.97708839
1.39331634 18.09728839
1.45524151 17.85058839
1.51716669 18.11018839
1.57909186 18.64008839
1.64101703 18.94898839
1.70294221 19.26438839
1.76486738 19.65328839
1.76486738 19.65328839
1.81849616 19.34268839
1.87212494 19.17758839
1.92575372 18.74388839
1.97938250 18.51598839
2.03301128 18.28528839
2.08664006 18.06568839
2.14026884 17.87818839
2.19389762 17.71268839
2.24752640 17.50728839
2.30115516 17.43288839
2.35478394 17.38248839
2.40841272 17.57538839
2.46204149 17.48248839
2.51567027 17.49788839
2.56929905 17.44408839
2.62292783 17.28488839
2.67655661 17.02458839
2.73018539 16.81458839
2.78381417 16.75758839

0.00000000 16.76118839
0.03096259 16.93078839
0.06192517 17.10538839
0.09288776 17.27418839
0.12385035 17.33398839
0.15481293 17.37068839
0.18577552 17.44258839
0.21673811 17.52388839
0.24770069 17.54408839
0.27866328 17.49768839
0.30962587 17.55538839
0.34058845 17.63058839
0.37155104 17.69878839
0.40251363 17.74968839
0.43347621 17.82838839
0.46443878 17.99578839
0.49540137 18.16518839
0.52636395 18.09958839
0.55732654 18.09718839
0.58828913 18.09768839
0.58828913 18.09768839
0.65021430 18.17358839
0.71213947 17.94158839
0.77406465 17.63788839
0.83598982 17.26668839
0.89791496 17.48308839
0.95984013 17.66628839
1.02176530 18.01188839
1.08369048 17.73988839
1.14561565 17.95228839
1.20754082 17.88378839
1.26946600 17.82538839
1.33139117 18.17348839
1.39331634 18.15828839
1.45524151 17.93578839
1.51716669 18.27958839
1.57909186 18.66618839
1.64101703 19.14098839
1.70294221 19.39418839
1.76486738 19.65348839
1.76486738 19.65348839
1.81849616 19.57738839
1.87212494 19.19908839
1.92575372 18.79358839
1.97938250 18.60778839
2.03301128 18.39378839
2.08664006 18.11178839
2.14026884 17.94288839
2.19389762 17.73858839
2.24752640 17.75988839
2.30115516 17.85288839
2.35478394 17.71248839
2.40841272 17.58218839
2.46204149 17.84378839
2.51567027 17.63278839
2.56929905 17.49488839
2.62292783 17.32948839
2.67655661 17.08268839
2.73018539 16.86638839
2.78381417 16.76118839

0.00000000 17.22268839
0.03096259 17.24158839
0.06192517 17.36558839
0.09288776 17.52918839
0.12385035 17.70638839
0.15481293 17.66688839
0.18577552 17.60698839
0.21673811 17.60958839
0.24770069 17.69998839
0.27866328 17.86668839
0.30962587 18.06118839
0.34058845 18.17828839
0.37155104 18.23578839
0.40251363 18.27848839
0.43347621 18.27318839
0.46443878 18.27118839
0.49540137 18.27938839
0.52636395 18.27918839
0.55732654 18.31628839
0.58828913 18.25848839
0.58828913 18.25848839
0.65021430 18.30038839
0.71213947 18.31158839
0.77406465 17.88418839
0.83598982 17.65048839
0.89791496 17.67498839
0.95984013 17.85188839
1.02176530 18.08458839
1.08369048 17.95788839
1.14561565 18.29438839
1.20754082 18.36248839
1.26946600 18.05818839
1.33139117 18.21098839
1.39331634 18.38538839
1.45524151 18.66168839
1.51716669 18.70208839
1.57909186 18.80998839
1.64101703 19.29318839
1.70294221 19.63938839
1.76486738 19.80968839
1.76486738 19.80968839
1.81849616 19.58748839
1.87212494 19.31788839
1.92575372 19.00728839
1.97938250 18.69438839
2.03301128 18.51728839
2.08664006 18.23128839
2.14026884 18.01568839
2.19389762 18.12238839
2.24752640 18.01878839
2.30115516 17.85798839
2.35478394 17.84888839
2.40841272 17.83828839
2.46204149 17.90848839
2.51567027 18.10908839
2.56929905 17.92268839
2.62292783 17.52708839
2.67655661 17.30528839
2.73018539 17.24058839
2.78381417 17.22268839

0.00000000 17.35248839
0.03096259 17.38378839
0.06192517 17.49818839
0.09288776 17.57598839
0.12385035 17.71018839
0.15481293 17.97328839
0.18577552 18.17338839
0.21673811 18.11688839
0.24770069 18.02278839
0.27866328 18.03468839
0.30962587 18.10448839
0.34058845 18.24538839
0.37155104 18.36108839
0.40251363 18.31428839
0.43347621 18.32768839
0.46443878 18.39908839
0.49540137 18.31918839
0.52636395 18.35088839
0.55732654 18.38668839
0.58828913 18.40178839
0.58828913 18.40178839
0.65021430 18.36698839
0.71213947 18.35628839
0.77406465 18.47448839
0.83598982 18.56098839
0.89791496 18.51738839
0.95984013 18.42938839
1.02176530 18.23068839
1.08369048 18.27118839
1.14561565 18.31238839
1.20754082 18.49708839
1.26946600 18.41818839
1.33139117 18.36238839
1.39331634 18.51598839
1.45524151 18.74318839
1.51716669 19.08098839
1.57909186 19.29068839
1.64101703 19.42548839
1.70294221 19.73318839
1.76486738 19.86378839
1.76486738 19.86378839
1.81849616 19.70158839
1.87212494 19.34738839
1.92575372 19.14598839
1.97938250 18.87328839
2.03301128 18.61638839
2.08664006 18.45638839
2.14026884 18.24378839
2.19389762 18.32418839
2.24752640 18.22728839
2.30115516 17.99408839
2.35478394 17.93048839
2.40841272 17.96048839
2.46204149 18.18988839
2.51567027 18.14768839
2.56929905 17.96508839
2.62292783 17.73328839
2.67655661 17.54198839
2.73018539 17.40248839
2.78381417 17.35248839

0.00000000 17.82548839
0.03096259 17.85888839
0.06192517 17.67568839
0.09288776 17.81498839
0.12385035 18.13688839
0.15481293 18.36038839
0.18577552 18.46218839
0.21673811 18.50708839
0.24770069 18.54718839
0.27866328 18.58858839
0.30962587 18.59358839
0.34058845 18.52068839
0.37155104 18.46738839
0.40251363 18.56128839
0.43347621 18.61908839
0.46443878 18.51188839
0.49540137 18.45358839
0.52636395 18.43828839
0.55732654 18.40858839
0.58828913 18.40178839
0.58828913 18.40178839
0.65021430 18.53748839
0.71213947 18.41788839
0.77406465 18.53368839
0.83598982 18.69668839
0.89791496 18.88148839
0.95984013 18.68498839
1.02176530 18.38948839
1.08369048 18.40158839
1.14561565 18.46758839
1.20754082 18.59428839
1.26946600 18.99608839
1.33139117 18.75378839
1.39331634 18.68268839
1.45524151 19.03238839
1.51716669 19.20268839
1.57909186 19.35188839
1.64101703 19.48418839
1.70294221 19.81728839
1.76486738 19.86398839
1.76486738 19.86398839
1.81849616 19.86438839
1.87212494 19.50948839
1.92575372 19.36788839
1.97938250 19.10818839
2.03301128 18.86698839
2.08664006 18.47538839
2.14026884 18.45608839
2.19389762 18.45968839
2.24752640 18.45528839
2.30115516 18.30818839
2.35478394 18.21438839
2.40841272 18.18878839
2.46204149 18.23428839
2.51567027 18.27808839
2.56929905 18.10438839
2.62292783 17.98228839
2.67655661 17.88908839
2.73018539 17.84108839
2.78381417 17.82548839

0.00000000 18.02158839
0.03096259 17.92008839
0.06192517 18.09278839
0.09288776 18.15488839
0.12385035 18.18988839
0.15481293 18.45178839
0.18577552 18.48258839
0.21673811 18.62628839
0.24770069 18.82518839
0.27866328 18.86668839
0.30962587 18.80228839
0.34058845 18.80648839
0.37155104 18.73908839
0.40251363 18.66978839
0.43347621 18.64748839
0.46443878 18.57948839
0.49540137 18.59828839
0.52636395 18.59628839
0.55732654 18.48828839
0.58828913 18.45138839
0.58828913 18.45138839
0.65021430 18.55888839
0.71213947 18.45438839
0.77406465 18.64068839
0.83598982 18.90138839
0.89791496 19.10978839
0.95984013 19.09948839
1.02176530 18.43228839
1.08369048 18.56738839
1.14561565 18.83368839
1.20754082 18.72628839
1.26946600 19.03898839
1.33139117 18.80818839
1.39331634 18.69438839
1.45524151 19.10488839
1.51716669 19.47988839
1.57909186 19.52898839
1.64101703 19.53448839
1.70294221 19.90328839
1.76486738 20.05348839
1.76486738 20.05348839
1.81849616 19.95908839
1.87212494 19.67778839
1.92575372 19.51608839
1.97938250 19.36888839
2.03301128 19.02848839
2.08664006 18.78258839
2.14026884 18.59808839
2.19389762 18.63598839
2.24752640 18.54348839
2.30115516 18.52898839
2.35478394 18.36448839
2.40841272 18.28698839
2.46204149 18.25558839
2.51567027 18.43168839
2.56929905 18.19408839
2.62292783 18.09118839
2.67655661 18.05898839
2.73018539 18.03138839
2.78381417 18.02158839

0.00000000 18.24048839
0.03096259 18.40948839
0.06192517 18.53838839
0.09288776 18.51348839
0.12385035 18.56528839
0.15481293 18.67538839
0.18577552 18.91418839
0.21673811 19.03758839
0.24770069 18.96528839
0.27866328 18.93888839
0.30962587 18.91698839
0.34058845 18.82918839
0.37155104 18.80898839
0.40251363 18.77868839
0.43347621 18.69388839
0.46443878 18.71038839
0.49540137 18.70868839
0.52636395 18.73738839
0.55732654 18.91398839
0.58828913 19.07308839
0.58828913 19.07308839
0.65021430 18.63238839
0.71213947 19.04338839
0.77406465 19.23638839
0.83598982 19.19808839
0.89791496 19.16588839
0.95984013 19.12488839
1.02176530 19.00508839
1.08369048 19.02958839
1.14561565 18.91548839
1.20754082 19.10158839
1.26946600 19.24628839
1.33139117 19.32538839
1.39331634 19.21588839
1.45524151 19.19998839
1.51716669 19.62398839
1.57909186 19.65238839
1.64101703 19.83108839
1.70294221 20.00868839
1.76486738 20.10088839
1.76486738 20.10088839
1.81849616 19.99748839
1.87212494 19.84818839
1.92575372 19.64518839
1.97938250 19.40988839
2.03301128 19.15648839
2.08664006 19.02188839
2.14026884 18.83098839
2.19389762 18.66648839
2.24752640 18.65848839
2.30115516 18.59568839
2.35478394 18.54908839
2.40841272 18.48268839
2.46204149 18.37428839
2.51567027 18.49318839
2.56929905 18.39918839
2.62292783 18.35948839
2.67655661 18.30328839
2.73018539 18.25738839
2.78381417 18.24048839

0.00000000 18.62378839
0.03096259 18.60678839
0.06192517 18.63738839
0.09288776 18.80358839
0.12385035 18.79888839
0.15481293 18.71038839
0.18577552 18.95528839
0.21673811 19.33048839
0.24770069 19.38428839
0.27866328 19.34548839
0.30962587 19.35188839
0.34058845 19.30128839
0.37155104 19.18178839
0.40251363 19.04498839
0.43347621 18.91928839
0.46443878 18.81078839
0.49540137 18.77908839
0.52636395 18.88438839
0.55732654 19.02428839
0.58828913 19.07318839
0.58828913 19.07318839
0.65021430 18.95368839
0.71213947 19.14998839
0.77406465 19.41668839
0.83598982 19.56718839
0.89791496 19.47398839
0.95984013 19.24128839
1.02176530 19.36168839
1.08369048 19.26878839
1.14561565 18.93458839
1.20754082 19.24798839
1.26946600 19.29048839
1.33139117 19.44638839
1.39331634 19.69628839
1.45524151 19.85258839
1.51716669 19.72398839
1.57909186 19.96458839
1.64101703 20.09378839
1.70294221 20.10528839
1.76486738 20.10118839
1.76486738 20.10118839
1.81849616 20.09278839
1.87212494 20.01738839
1.92575372 19.77198839
1.97938250 19.53138839
2.03301128 19.20388839
2.08664006 19.11048839
2.14026884 18.92758839
2.19389762 18.76528839
2.24752640 18.79218839
2.30115516 18.65698839
2.35478394 18.55818839
2.40841272 18.52948839
2.46204149 18.59568839
2.51567027 18.54018839
2.56929905 18.68808839
2.62292783 18.64228839
2.67655661 18.60138839
2.73018539 18.60998839
2.78381417 18.62378839

0.00000000 18.85188839
0.03096259 18.81618839
0.06192517 18.80568839
0.09288776 18.91998839
0.12385035 19.13618839
0.15481293 19.26768839
0.18577552 19.26758839
0.21673811 19.41438839
0.24770069 19.60078839
0.27866328 19.48368839
0.30962587 19.37528839
0.34058845 19.32358839
0.37155104 19.24768839
0.40251363 19.06298839
0.43347621 18.92448839
0.46443878 18.91058839
0.49540137 18.96418839
0.52636395 19.04278839
0.55732654 19.11718839
0.58828913 19.19498839
0.58828913 19.19498839
0.65021430 19.25808839
0.71213947 19.36088839
0.77406465 19.77438839
0.83598982 19.67038839
0.89791496 19.53678839
0.95984013 19.59688839
1.02176530 19.62338839
1.08369048 19.28408839
1.14561565 19.21388839
1.20754082 19.26258839
1.26946600 19.56968839
1.33139117 19.74438839
1.39331634 19.87368839
1.45524151 19.85628839
1.51716669 19.73168839
1.57909186 19.97878839
1.64101703 20.10288839
1.70294221 20.15808839
1.76486738 20.10548839
1.76486738 20.10548839
1.81849616 20.25918839
1.87212494 20.10308839
1.92575372 19.93248839
1.97938250 19.66288839
2.03301128 19.39368839
2.08664006 19.14318839
2.14026884 19.25998839
2.19389762 19.07388839
2.24752640 18.96668839
2.30115516 19.08538839
2.35478394 19.06558839
2.40841272 18.91358839
2.46204149 18.94708839
2.51567027 18.85428839
2.56929905 18.90258839
2.62292783 18.93168839
2.67655661 18.90208839
2.73018539 18.86578839
2.78381417 18.85188839

0.00000000 19.35308839
0.03096259 19.32528839
0.06192517 19.31918839
0.09288776 19.28888839
0.12385035 19.37888839
0.15481293 19.53648839
0.18577552 19.56568839
0.21673811 19.50078839
0.24770069 19.73498839
0.27866328 19.71698839
0.30962587 19.61768839
0.34058845 19.46858839
0.37155104 19.39268839
0.40251363 19.47588839
0.43347621 19.56688839
0.46443878 19.61038839
0.49540137 19.58678839
0.52636395 19.50468839
0.55732654 19.35398839
0.58828913 19.19498839
0.58828913 19.19498839
0.65021430 19.35318839
0.71213947 19.59078839
0.77406465 19.78538839
0.83598982 20.03968839
0.89791496 19.88898839
0.95984013 19.74368839
1.02176530 19.80288839
1.08369048 19.90898839
1.14561565 19.74708839
1.20754082 19.56788839
1.26946600 19.60838839
1.33139117 19.91238839
1.39331634 20.01728839
1.45524151 19.94788839
1.51716669 20.05838839
1.57909186 20.21718839
1.64101703 20.33928839
1.70294221 20.37458839
1.76486738 20.33598839
1.76486738 20.33598839
1.81849616 20.41368839
1.87212494 20.41028839
1.92575372 20.06258839
1.97938250 19.93648839
2.03301128 19.87998839
2.08664006 19.69678839
2.14026884 19.44268839
2.19389762 19.43588839
2.24752640 19.21528839
2.30115516 19.23868839
2.35478394 19.20978839
2.40841272 19.13868839
2.46204149 18.97228839
2.51567027 18.87098839
2.56929905 19.13738839
2.62292783 19.16808839
2.67655661 19.27988839
2.73018539 19.33118839
2.78381417 19.35308839

0.00000000 19.42248839
0.03096259 19.39468839
0.06192517 19.33188839
0.09288776 19.34668839
0.12385035 19.40088839
0.15481293 19.57218839
0.18577552 19.63778839
0.21673811 19.67958839
0.24770069 19.76528839
0.27866328 19.95518839
0.30962587 19.97198839
0.34058845 19.99658839
0.37155104 20.08748839
0.40251363 20.09278839
0.43347621 20.01328839
0.46443878 19.88168839
0.49540137 19.71188839
0.52636395 19.52928839
0.55732654 19.38418839
0.58828913 19.30198839
0.58828913 19.30198839
0.65021430 19.64358839
0.71213947 20.12608839
0.77406465 20.12528839
0.83598982 20.20988839
0.89791496 20.03758839
0.95984013 19.90238839
1.02176530 19.93378839
1.08369048 19.99618839
1.14561565 20.12008839
1.20754082 19.96108839
1.26946600 19.75848839
1.33139117 19.95798839
1.39331634 20.08268839
1.45524151 19.95198839
1.51716669 20.10088839
1.57909186 20.24768839
1.64101703 20.39908839
1.70294221 20.42238839
1.76486738 20.33608839
1.76486738 20.33608839
1.81849616 20.43388839
1.87212494 20.42258839
1.92575372 20.34668839
1.97938250 20.12178839
2.03301128 20.07818839
2.08664006 19.81568839
2.14026884 19.57268839
2.19389762 19.51568839
2.24752640 19.49528839
2.30115516 19.33638839
2.35478394 19.41678839
2.40841272 19.35598839
2.46204149 19.22078839
2.51567027 18.99308839
2.56929905 19.24478839
2.62292783 19.30758839
2.67655661 19.30148839
2.73018539 19.42978839
2.78381417 19.42248839

0.00000000 19.52138839
0.03096259 19.57088839
0.06192517 19.62158839
0.09288776 19.65998839
0.12385035 19.68558839
0.15481293 19.65078839
0.18577552 19.76918839
0.21673811 19.79138839
0.24770069 19.84688839
0.27866328 20.02278839
0.30962587 20.02528839
0.34058845 20.11388839
0.37155104 20.16708839
0.40251363 20.22678839
0.43347621 20.26478839
0.46443878 20.21228839
0.49540137 20.11788839
0.52636395 19.98338839
0.55732654 19.80688839
0.58828913 19.73268839
0.58828913 19.73268839
0.65021430 19.94088839
0.71213947 20.16918839
0.77406465 20.33728839
0.83598982 20.27368839
0.89791496 20.38518839
0.95984013 20.20418839
1.02176530 20.13578839
1.08369048 20.28008839
1.14561565 20.37948839
1.20754082 20.39718839
1.26946600 20.31058839
1.33139117 20.28888839
1.39331634 20.30448839
1.45524151 20.40008839
1.51716669 20.34618839
1.57909186 20.42478839
1.64101703 20.49788839
1.70294221 20.49888839
1.76486738 20.47518839
1.76486738 20.47518839
1.81849616 20.46098839
1.87212494 20.56968839
1.92575372 20.43728839
1.97938250 20.45268839
2.03301128 20.36188839
2.08664006 20.18738839
2.14026884 19.93078839
2.19389762 19.61988839
2.24752640 19.62948839
2.30115516 19.71268839
2.35478394 19.61038839
2.40841272 19.56018839
2.46204149 19.23248839
2.51567027 19.27988839
2.56929905 19.31618839
2.62292783 19.48468839
2.67655661 19.52338839
2.73018539 19.47128839
2.78381417 19.52138839

0.00000000 19.75108839
0.03096259 19.74728839
0.06192517 19.73388839
0.09288776 19.71498839
0.12385035 19.69628839
0.15481293 19.72378839
0.18577552 19.83458839
0.21673811 19.99648839
0.24770069 19.93058839
0.27866328 20.14198839
0.30962587 20.16048839
0.34058845 20.16808839
0.37155104 20.21688839
0.40251363 20.30018839
0.43347621 20.29218839
0.46443878 20.26688839
0.49540137 20.16558839
0.52636395 20.01908839
0.55732654 19.93868839
0.58828913 19.90528839
0.58828913 19.90528839
0.65021430 20.03478839
0.71213947 20.31588839
0.77406465 20.64608839
0.83598982 20.66378839
0.89791496 20.54808839
0.95984013 20.53008839
1.02176530 20.42658839
1.08369048 20.40578839
1.14561565 20.42818839
1.20754082 20.39728839
1.26946600 20.40068839
1.33139117 20.30968839
1.39331634 20.32058839
1.45524151 20.58288839
1.51716669 20.44428839
1.57909186 20.44158839
1.64101703 20.50648839
1.70294221 20.57568839
1.76486738 20.47548839
1.76486738 20.47548839
1.81849616 20.53328839
1.87212494 20.59948839
1.92575372 20.78768839
1.97938250 20.69798839
2.03301128 20.46278839
2.08664006 20.41908839
2.14026884 20.09428839
